"zip"	"district"	"state"
"z19886"	"d1"	"DE"
"z19887"	"d1"	"DE"
"z19889"	"d1"	"DE"
"z19890"	"d1"	"DE"
"z19891"	"d1"	"DE"
"z19892"	"d1"	"DE"
"z19893"	"d1"	"DE"
"z19894"	"d1"	"DE"
"z19895"	"d1"	"DE"
"z19896"	"d1"	"DE"
"z19897"	"d1"	"DE"
"z19898"	"d1"	"DE"
"z19899"	"d1"	"DE"
"z19901"	"d1"	"DE"
"z19902"	"d1"	"DE"
"z19903"	"d1"	"DE"
"z19904"	"d1"	"DE"
"z19905"	"d1"	"DE"
"z19906"	"d1"	"DE"
"z19930"	"d1"	"DE"
"z19931"	"d1"	"DE"
"z19933"	"d1"	"DE"
"z19934"	"d1"	"DE"
"z19936"	"d1"	"DE"
"z19938"	"d1"	"DE"
"z19939"	"d1"	"DE"
"z19940"	"d1"	"DE"
"z19941"	"d1"	"DE"
"z19943"	"d1"	"DE"
"z19944"	"d1"	"DE"
"z19945"	"d1"	"DE"
"z19946"	"d1"	"DE"
"z19947"	"d1"	"DE"
"z19950"	"d1"	"DE"
"z19951"	"d1"	"DE"
"z19952"	"d1"	"DE"
"z19953"	"d1"	"DE"
"z19954"	"d1"	"DE"
"z19955"	"d1"	"DE"
"z19956"	"d1"	"DE"
"z19958"	"d1"	"DE"
"z19960"	"d1"	"DE"
"z19961"	"d1"	"DE"
"z19962"	"d1"	"DE"
"z19963"	"d1"	"DE"
"z19964"	"d1"	"DE"
"z19966"	"d1"	"DE"
"z19967"	"d1"	"DE"
"z19968"	"d1"	"DE"
"z19969"	"d1"	"DE"
"z19970"	"d1"	"DE"
"z19971"	"d1"	"DE"
"z19973"	"d1"	"DE"
"z19975"	"d1"	"DE"
"z19977"	"d1"	"DE"
"z19979"	"d1"	"DE"
"z19980"	"d1"	"DE"
"z20001"	NA	"DC"
"z20002"	NA	"DC"
"z20003"	NA	"DC"
"z20004"	NA	"DC"
"z20005"	NA	"DC"
"z20006"	NA	"DC"
"z20007"	NA	"DC"
"z20008"	NA	"DC"
"z20009"	NA	"DC"
"z20010"	NA	"DC"
"z20011"	NA	"DC"
"z20012"	NA	"DC"
"z20013"	NA	"DC"
"z20015"	NA	"DC"
"z20016"	NA	"DC"
"z20017"	NA	"DC"
"z20018"	NA	"DC"
"z20019"	NA	"DC"
"z20020"	NA	"DC"
"z20022"	NA	"DC"
"z20023"	NA	"DC"
"z20024"	NA	"DC"
"z20026"	NA	"DC"
"z20027"	NA	"DC"
"z20029"	NA	"DC"
"z20030"	NA	"DC"
"z20032"	NA	"DC"
"z20033"	NA	"DC"
"z20035"	NA	"DC"
"z20036"	NA	"DC"
"z20037"	NA	"DC"
"z20038"	NA	"DC"
"z20039"	NA	"DC"
"z20040"	NA	"DC"
"z20041"	NA	"DC"
"z20042"	NA	"DC"
"z20043"	NA	"DC"
"z20044"	NA	"DC"
"z20045"	NA	"DC"
"z20046"	NA	"DC"
"z20047"	NA	"DC"
"z20049"	NA	"DC"
"z20050"	NA	"DC"
"z20051"	NA	"DC"
"z20052"	NA	"DC"
"z20053"	NA	"DC"
"z20055"	NA	"DC"
"z20056"	NA	"DC"
"z20057"	NA	"DC"
"z20058"	NA	"DC"
"z20059"	NA	"DC"
"z20060"	NA	"DC"
"z20061"	NA	"DC"
"z20062"	NA	"DC"
"z20063"	NA	"DC"
"z20064"	NA	"DC"
"z20065"	NA	"DC"
"z20066"	NA	"DC"
"z20067"	NA	"DC"
"z20068"	NA	"DC"
"z20069"	NA	"DC"
"z20070"	NA	"DC"
"z20071"	NA	"DC"
"z20073"	NA	"DC"
"z20074"	NA	"DC"
"z20075"	NA	"DC"
"z20076"	NA	"DC"
"z20077"	NA	"DC"
"z20078"	NA	"DC"
"z20080"	NA	"DC"
"z20081"	NA	"DC"
"z20082"	NA	"DC"
"z20088"	NA	"DC"
"z20090"	NA	"DC"
"z20091"	NA	"DC"
"z20097"	NA	"DC"
"z20098"	NA	"DC"
"z20101"	NA	"VA"
"z20102"	NA	"VA"
"z20103"	NA	"VA"
"z20104"	NA	"VA"
"z20105"	"d10"	"VA"
"z20106"	["d5","d7"]	"VA"
"z20107"	NA	"VA"
"z20108"	NA	"VA"
"z20109"	["d1","d10"]	"VA"
"z20110"	["d1","d10"]	"VA"
"z20111"	["d1","d10"]	"VA"
"z20112"	["d1","d10","d11"]	"VA"
"z20113"	NA	"VA"
"z20115"	"d5"	"VA"
"z20116"	NA	"VA"
"z20117"	["d5","d10"]	"VA"
"z20118"	"d10"	"VA"
"z20119"	["d1","d5"]	"VA"
"z20120"	["d10","d11"]	"VA"
"z20121"	["d10","d11"]	"VA"
"z20122"	NA	"VA"
"z20124"	["d10","d11"]	"VA"
"z20128"	NA	"VA"
"z20129"	"d10"	"VA"
"z20130"	["d5","d10"]	"VA"
"z20131"	NA	"VA"
"z20132"	"d10"	"VA"
"z20134"	NA	"VA"
"z20135"	["d10","d2"]	"VA"
"z20136"	"d1"	"VA"
"z20137"	["d5","d10"]	"VA"
"z20138"	NA	"VA"
"z20139"	"d5"	"VA"
"z20140"	NA	"VA"
"z20141"	"d10"	"VA"
"z20142"	NA	"VA"
"z20143"	"d10"	"VA"
"z20144"	"d5"	"VA"
"z20146"	NA	"VA"
"z20147"	"d10"	"VA"
"z20148"	"d10"	"VA"
"z20149"	NA	"VA"
"z20151"	["d10","d11"]	"VA"
"z20152"	"d10"	"VA"
"z20153"	NA	"VA"
"z20155"	["d1","d10"]	"VA"
"z20156"	NA	"VA"
"z20158"	"d10"	"VA"
"z20159"	NA	"VA"
"z20160"	NA	"VA"
"z20163"	NA	"VA"
"z20164"	"d10"	"VA"
"z20165"	"d10"	"VA"
"z20166"	"d10"	"VA"
"z20167"	NA	"VA"
"z20168"	NA	"VA"
"z20169"	"d10"	"VA"
"z20170"	["d10","d11"]	"VA"
"z20171"	["d10","d11"]	"VA"
"z20172"	NA	"VA"
"z20175"	"d10"	"VA"
"z20176"	"d10"	"VA"
"z20177"	NA	"VA"
"z20178"	NA	"VA"
"z20180"	"d10"	"VA"
"z20181"	["d1","d5"]	"VA"
"z20182"	NA	"VA"
"z20184"	["d5","d10"]	"VA"
"z20185"	NA	"VA"
"z20186"	["d5","d7"]	"VA"
"z20187"	"d5"	"VA"
"z20188"	NA	"VA"
"z20189"	NA	"VA"
"z20190"	["d10","d11"]	"VA"
"z20191"	["d10","d11"]	"VA"
"z20192"	NA	"VA"
"z20193"	NA	"VA"
"z20194"	["d10","d11"]	"VA"
"z20195"	NA	"VA"
"z20196"	NA	"VA"
"z20197"	"d10"	"VA"
"z20198"	"d5"	"VA"
"z20199"	NA	"VA"
"z20201"	NA	"DC"
"z20202"	NA	"DC"
"z20203"	NA	"DC"
"z20204"	NA	"DC"
"z20206"	NA	"DC"
"z20207"	NA	"DC"
"z20208"	NA	"DC"
"z20210"	NA	"DC"
"z20211"	NA	"DC"
"z20212"	NA	"DC"
"z20213"	NA	"DC"
"z20214"	NA	"DC"
"z20215"	NA	"DC"
"z20216"	NA	"DC"
"z20217"	NA	"DC"
"z20218"	NA	"DC"
"z20219"	NA	"DC"
"z20220"	NA	"DC"
"z20221"	NA	"DC"
"z20222"	NA	"DC"
"z20223"	NA	"DC"
"z20224"	NA	"DC"
"z20226"	NA	"DC"
"z20227"	NA	"DC"
"z20228"	NA	"DC"
"z20229"	NA	"DC"
"z20230"	NA	"DC"
"z20232"	NA	"DC"
"z20233"	NA	"DC"
"z20235"	NA	"DC"
"z20237"	NA	"DC"
"z20238"	NA	"DC"
"z20239"	NA	"DC"
"z20240"	NA	"DC"
"z20241"	NA	"DC"
"z20242"	NA	"DC"
"z20244"	NA	"DC"
"z20245"	NA	"DC"
"z20250"	NA	"DC"
"z20251"	NA	"DC"
"z20252"	NA	"DC"
"z20254"	NA	"DC"
"z20260"	NA	"DC"
"z20261"	NA	"DC"
"z20262"	NA	"DC"
"z20265"	NA	"DC"
"z20266"	NA	"DC"
"z20268"	NA	"DC"
"z20270"	NA	"DC"
"z20277"	NA	"DC"
"z20289"	NA	"DC"
"z20299"	NA	"DC"
"z20301"	NA	"DC"
"z20303"	NA	"DC"
"z20306"	NA	"DC"
"z20307"	NA	"DC"
"z20310"	NA	"DC"
"z20314"	NA	"DC"
"z20317"	NA	"DC"
"z20318"	NA	"DC"
"z20319"	NA	"DC"
"z20330"	NA	"DC"
"z20340"	NA	"DC"
"z20350"	NA	"DC"
"z20355"	NA	"DC"
"z20370"	NA	"DC"
"z20372"	NA	"DC"
"z20373"	NA	"DC"
"z20374"	NA	"DC"
"z20375"	NA	"DC"
"z20376"	NA	"DC"
"z20380"	NA	"DC"
"z20388"	NA	"DC"
"z20389"	NA	"DC"
"z20390"	NA	"DC"
"z20391"	NA	"DC"
"z20392"	NA	"DC"
"z20393"	NA	"DC"
"z20394"	NA	"DC"
"z20395"	NA	"DC"
"z20398"	NA	"DC"
"z20401"	NA	"DC"
"z20402"	NA	"DC"
"z20403"	NA	"DC"
"z20404"	NA	"DC"
"z20405"	NA	"DC"
"z20406"	NA	"DC"
"z20407"	NA	"DC"
"z20408"	NA	"DC"
"z20409"	NA	"DC"
"z20410"	NA	"DC"
"z20411"	NA	"DC"
"z20412"	NA	"DC"
"z20413"	NA	"DC"
"z20414"	NA	"DC"
"z20415"	NA	"DC"
"z20416"	NA	"DC"
"z20417"	NA	"DC"
"z20418"	NA	"DC"
"z20419"	NA	"DC"
"z20420"	NA	"DC"
"z20421"	NA	"DC"
"z20422"	NA	"DC"
"z20423"	NA	"DC"
"z20424"	NA	"DC"
"z20425"	NA	"DC"
"z20426"	NA	"DC"
"z20427"	NA	"DC"
"z20428"	NA	"DC"
"z20429"	NA	"DC"
"z20431"	NA	"DC"
"z20433"	NA	"DC"
"z20434"	NA	"DC"
"z20435"	NA	"DC"
"z20436"	NA	"DC"
"z20437"	NA	"DC"
"z20439"	NA	"DC"
"z20440"	NA	"DC"
"z20441"	NA	"DC"
"z20442"	NA	"DC"
"z20444"	NA	"DC"
"z20447"	NA	"DC"
"z20451"	NA	"DC"
"z20453"	NA	"DC"
"z20456"	NA	"DC"
"z20460"	NA	"DC"
"z20463"	NA	"DC"
"z20468"	NA	"DC"
"z20469"	NA	"DC"
"z20470"	NA	"DC"
"z20472"	NA	"DC"
"z20500"	NA	"DC"
"z20501"	NA	"DC"
"z20502"	NA	"DC"
"z20503"	NA	"DC"
"z20504"	NA	"DC"
"z20505"	NA	"DC"
"z20506"	NA	"DC"
"z20507"	NA	"DC"
"z20508"	NA	"DC"
"z20509"	NA	"DC"
"z20510"	NA	"DC"
"z20511"	NA	"DC"
"z20515"	NA	"DC"
"z20520"	NA	"DC"
"z20521"	NA	"DC"
"z20522"	NA	"DC"
"z20523"	NA	"DC"
"z20524"	NA	"DC"
"z20525"	NA	"DC"
"z20526"	NA	"DC"
"z20527"	NA	"DC"
"z20528"	NA	"DC"
"z20529"	NA	"DC"
"z20530"	NA	"DC"
"z20531"	NA	"DC"
"z20532"	NA	"DC"
"z20533"	NA	"DC"
"z20534"	NA	"DC"
"z20535"	NA	"DC"
"z20536"	NA	"DC"
"z20537"	NA	"DC"
"z20538"	NA	"DC"
"z20539"	NA	"DC"
"z20540"	NA	"DC"
"z20541"	NA	"DC"
"z20542"	NA	"DC"
"z20543"	NA	"DC"
"z20544"	NA	"DC"
"z20546"	NA	"DC"
"z20547"	NA	"DC"
"z20548"	NA	"DC"
"z20549"	NA	"DC"
"z20551"	NA	"DC"
"z20552"	NA	"DC"
"z20553"	NA	"DC"
"z20554"	NA	"DC"
"z20555"	NA	"DC"
"z20557"	NA	"DC"
"z20558"	NA	"DC"
"z20559"	NA	"DC"
"z20560"	NA	"DC"
"z20565"	NA	"DC"
"z20566"	NA	"DC"
"z20570"	NA	"DC"
"z20571"	NA	"DC"
"z20572"	NA	"DC"
"z20573"	NA	"DC"
"z20575"	NA	"DC"
"z20576"	NA	"DC"
"z20577"	NA	"DC"
"z20578"	NA	"DC"
"z20579"	NA	"DC"
"z20580"	NA	"DC"
"z20581"	NA	"DC"
"z20585"	NA	"DC"
"z20586"	NA	"DC"
"z20588"	NA	"MD"
"z20590"	NA	"DC"
"z20591"	NA	"DC"
"z20593"	NA	"DC"
"z20594"	NA	"DC"
"z20597"	NA	"DC"
"z20598"	NA	"VA"
"z20599"	NA	"DC"
"z20601"	"d5"	"MD"
"z20602"	"d5"	"MD"
"z20603"	"d5"	"MD"
"z20604"	NA	"MD"
"z20606"	"d5"	"MD"
"z20607"	"d5"	"MD"
"z20608"	"d5"	"MD"
"z20609"	"d5"	"MD"
"z20610"	NA	"MD"
"z20611"	"d5"	"MD"
"z20612"	"d5"	"MD"
"z20613"	"d5"	"MD"
"z20615"	"d5"	"MD"
"z20616"	"d5"	"MD"
"z20617"	"d5"	"MD"
"z20618"	"d5"	"MD"
"z20619"	"d5"	"MD"
"z20620"	"d5"	"MD"
"z20621"	"d5"	"MD"
"z20622"	"d5"	"MD"
"z20623"	"d5"	"MD"
"z20624"	"d5"	"MD"
"z20625"	"d5"	"MD"
"z20626"	"d5"	"MD"
"z20627"	NA	"MD"
"z20628"	"d5"	"MD"
"z20629"	"d5"	"MD"
"z20630"	"d5"	"MD"
"z20632"	"d5"	"MD"
"z20634"	"d5"	"MD"
"z20635"	NA	"MD"
"z20636"	"d5"	"MD"
"z20637"	"d5"	"MD"
"z20639"	"d5"	"MD"
"z20640"	"d5"	"MD"
"z20643"	NA	"MD"
"z20645"	"d5"	"MD"
"z20646"	"d5"	"MD"
"z20650"	"d5"	"MD"
"z20653"	"d5"	"MD"
"z20656"	NA	"MD"
"z20657"	"d5"	"MD"
"z20658"	"d5"	"MD"
"z20659"	"d5"	"MD"
"z20660"	"d5"	"MD"
"z20661"	NA	"MD"
"z20662"	"d5"	"MD"
"z20664"	"d5"	"MD"
"z20667"	"d5"	"MD"
"z20670"	"d5"	"MD"
"z20674"	"d5"	"MD"
"z20675"	"d5"	"MD"
"z20676"	"d5"	"MD"
"z20677"	"d5"	"MD"
"z20678"	"d5"	"MD"
"z20680"	"d5"	"MD"
"z20682"	NA	"MD"
"z20684"	"d5"	"MD"
"z20685"	"d5"	"MD"
"z20686"	"d5"	"MD"
"z20687"	"d5"	"MD"
"z20688"	"d5"	"MD"
"z20689"	"d5"	"MD"
"z20690"	"d5"	"MD"
"z20692"	"d5"	"MD"
"z20693"	"d5"	"MD"
"z20695"	"d5"	"MD"
"z20697"	NA	"MD"
"z20701"	"d2"	"MD"
"z20703"	NA	"MD"
"z20704"	NA	"MD"
"z20705"	["d3","d4","d5"]	"MD"
"z20706"	["d4","d5"]	"MD"
"z20707"	["d3","d4","d5"]	"MD"
"z20708"	["d4","d5"]	"MD"
"z20709"	NA	"MD"
"z20710"	"d4"	"MD"
"z20711"	"d5"	"MD"
"z20712"	"d4"	"MD"
"z20714"	"d5"	"MD"
"z20715"	"d5"	"MD"
"z20716"	"d5"	"MD"
"z20717"	NA	"MD"
"z20718"	NA	"MD"
"z20719"	NA	"MD"
"z20720"	["d4","d5"]	"MD"
"z20721"	["d4","d5"]	"MD"
"z20722"	"d4"	"MD"
"z20723"	["d2","d3"]	"MD"
"z20724"	["d2","d3","d4"]	"MD"
"z20725"	NA	"MD"
"z20726"	NA	"MD"
"z20731"	NA	"MD"
"z20732"	"d5"	"MD"
"z20733"	"d5"	"MD"
"z20735"	["d4","d5"]	"MD"
"z20736"	"d5"	"MD"
"z20737"	["d4","d5"]	"MD"
"z20738"	NA	"MD"
"z20740"	["d4","d5"]	"MD"
"z20741"	NA	"MD"
"z20742"	"d5"	"MD"
"z20743"	"d4"	"MD"
"z20744"	["d4","d5"]	"MD"
"z20745"	"d4"	"MD"
"z20746"	["d4","d5"]	"MD"
"z20747"	"d4"	"MD"
"z20748"	["d4","d5"]	"MD"
"z20749"	NA	"MD"
"z20750"	NA	"MD"
"z20751"	"d5"	"MD"
"z20752"	NA	"MD"
"z20753"	NA	"MD"
"z20754"	"d5"	"MD"
"z20755"	["d2","d3"]	"MD"
"z20757"	NA	"MD"
"z20758"	"d5"	"MD"
"z20759"	"d3"	"MD"
"z20762"	["d4","d5"]	"MD"
"z20763"	"d2"	"MD"
"z20764"	"d5"	"MD"
"z20765"	"d5"	"MD"
"z20768"	NA	"MD"
"z20769"	["d4","d5"]	"MD"
"z20770"	"d5"	"MD"
"z20771"	NA	"MD"
"z20772"	["d4","d5"]	"MD"
"z20773"	NA	"MD"
"z20774"	["d4","d5"]	"MD"
"z20775"	NA	"MD"
"z20776"	"d5"	"MD"
"z20777"	["d3","d7"]	"MD"
"z20778"	"d5"	"MD"
"z20779"	"d5"	"MD"
"z20781"	["d4","d5"]	"MD"
"z20782"	["d4","d5"]	"MD"
"z20783"	["d4","d5"]	"MD"
"z20784"	["d4","d5"]	"MD"
"z20785"	"d4"	"MD"
"z20787"	NA	"MD"
"z20788"	NA	"MD"
"z20790"	NA	"MD"
"z20791"	NA	"MD"
"z20792"	NA	"MD"
"z20794"	"d2"	"MD"
"z20797"	NA	"MD"
"z20799"	NA	"MD"
"z20810"	NA	"MD"
"z20811"	NA	"MD"
"z20812"	"d8"	"MD"
"z20813"	NA	"MD"
"z20814"	"d8"	"MD"
"z20815"	"d8"	"MD"
"z20816"	"d8"	"MD"
"z20817"	["d6","d8"]	"MD"
"z20818"	"d8"	"MD"
"z20824"	NA	"MD"
"z20825"	NA	"MD"
"z20827"	NA	"MD"
"z20830"	NA	"MD"
"z20832"	"d3"	"MD"
"z20833"	["d3","d7","d8"]	"MD"
"z20837"	"d6"	"MD"
"z20838"	"d6"	"MD"
"z20839"	"d6"	"MD"
"z20841"	"d6"	"MD"
"z20842"	"d6"	"MD"
"z20847"	NA	"MD"
"z20848"	NA	"MD"
"z20849"	NA	"MD"
"z20850"	["d6","d8"]	"MD"
"z20851"	["d6","d8"]	"MD"
"z20852"	"d8"	"MD"
"z20853"	["d3","d6","d8"]	"MD"
"z20854"	["d6","d8"]	"MD"
"z20855"	["d6","d8"]	"MD"
"z20857"	NA	"MD"
"z20859"	NA	"MD"
"z20860"	"d3"	"MD"
"z20861"	"d3"	"MD"
"z20862"	"d3"	"MD"
"z20866"	"d3"	"MD"
"z20868"	"d3"	"MD"
"z20871"	["d6","d8"]	"MD"
"z20872"	["d6","d8"]	"MD"
"z20874"	"d6"	"MD"
"z20875"	NA	"MD"
"z20876"	"d6"	"MD"
"z20877"	["d6","d8"]	"MD"
"z20878"	["d6","d8"]	"MD"
"z20879"	"d6"	"MD"
"z20880"	"d6"	"MD"
"z20882"	["d3","d6","d8"]	"MD"
"z20883"	NA	"MD"
"z20884"	NA	"MD"
"z20885"	NA	"MD"
"z20886"	"d6"	"MD"
"z20889"	NA	"MD"
"z20891"	NA	"MD"
"z20892"	NA	"MD"
"z20894"	NA	"MD"
"z20895"	"d8"	"MD"
"z20896"	"d8"	"MD"
"z20897"	NA	"MD"
"z20898"	NA	"MD"
"z20899"	"d6"	"MD"
"z20901"	["d3","d8"]	"MD"
"z20902"	"d8"	"MD"
"z20903"	["d3","d4","d8"]	"MD"
"z20904"	["d3","d4","d8"]	"MD"
"z20905"	["d3","d8"]	"MD"
"z20906"	["d3","d6","d8"]	"MD"
"z20907"	NA	"MD"
"z20908"	NA	"MD"
"z20910"	"d8"	"MD"
"z20911"	NA	"MD"
"z20912"	["d4","d8"]	"MD"
"z20913"	NA	"MD"
"z20914"	NA	"MD"
"z20915"	NA	"MD"
"z20916"	NA	"MD"
"z20918"	NA	"MD"
"z20993"	NA	"MD"
"z20997"	NA	"MD"
"z21001"	["d1","d2"]	"MD"
"z21005"	"d2"	"MD"
"z21009"	["d1","d2"]	"MD"
"z21010"	"d2"	"MD"
"z21012"	["d3","d4"]	"MD"
"z21013"	["d1","d7"]	"MD"
"z21014"	"d1"	"MD"
"z21015"	["d1","d2"]	"MD"
"z21017"	"d2"	"MD"
"z21018"	NA	"MD"
"z21020"	NA	"MD"
"z21022"	NA	"MD"
"z21023"	NA	"MD"
"z21027"	NA	"MD"
"z21028"	"d1"	"MD"
"z21029"	["d3","d7"]	"MD"
"z21030"	["d1","d2","d7"]	"MD"
"z21031"	["d2","d7"]	"MD"
"z21032"	"d4"	"MD"
"z21034"	"d1"	"MD"
"z21035"	["d4","d5"]	"MD"
"z21036"	"d7"	"MD"
"z21037"	["d3","d4","d5"]	"MD"
"z21040"	["d1","d2"]	"MD"
"z21041"	NA	"MD"
"z21042"	"d7"	"MD"
"z21043"	["d2","d3","d7"]	"MD"
"z21044"	["d3","d7"]	"MD"
"z21045"	["d3","d7"]	"MD"
"z21046"	"d3"	"MD"
"z21047"	"d1"	"MD"
"z21048"	["d1","d8"]	"MD"
"z21050"	"d1"	"MD"
"z21051"	"d7"	"MD"
"z21052"	"d2"	"MD"
"z21053"	"d1"	"MD"
"z21054"	["d4","d5"]	"MD"
"z21056"	"d3"	"MD"
"z21057"	["d1","d2","d7"]	"MD"
"z21060"	["d2","d3"]	"MD"
"z21061"	["d2","d3","d4"]	"MD"
"z21062"	NA	"MD"
"z21065"	NA	"MD"
"z21071"	"d2"	"MD"
"z21074"	["d1","d7"]	"MD"
"z21075"	["d2","d3","d7"]	"MD"
"z21076"	["d2","d3"]	"MD"
"z21077"	["d2","d3"]	"MD"
"z21078"	["d1","d2"]	"MD"
"z21082"	["d1","d7"]	"MD"
"z21084"	"d1"	"MD"
"z21085"	["d1","d2"]	"MD"
"z21087"	"d1"	"MD"
"z21088"	NA	"MD"
"z21090"	["d2","d3"]	"MD"
"z21092"	NA	"MD"
"z21093"	["d2","d3","d7"]	"MD"
"z21094"	NA	"MD"
"z21098"	NA	"MD"
"z21102"	["d1","d7"]	"MD"
"z21104"	["d7","d8"]	"MD"
"z21105"	"d1"	"MD"
"z21106"	NA	"MD"
"z21108"	["d3","d4"]	"MD"
"z21111"	["d1","d7"]	"MD"
"z21113"	["d2","d3","d4","d5"]	"MD"
"z21114"	["d4","d5"]	"MD"
"z21117"	["d2","d3","d7"]	"MD"
"z21120"	["d1","d7"]	"MD"
"z21122"	["d3","d4"]	"MD"
"z21123"	NA	"MD"
"z21128"	["d1","d2"]	"MD"
"z21130"	"d2"	"MD"
"z21131"	["d1","d7"]	"MD"
"z21132"	"d1"	"MD"
"z21133"	["d2","d7"]	"MD"
"z21136"	["d1","d2","d7"]	"MD"
"z21139"	NA	"MD"
"z21140"	"d4"	"MD"
"z21144"	["d2","d3","d4"]	"MD"
"z21146"	"d4"	"MD"
"z21150"	NA	"MD"
"z21152"	"d7"	"MD"
"z21153"	"d3"	"MD"
"z21154"	"d1"	"MD"
"z21155"	["d1","d7"]	"MD"
"z21156"	"d1"	"MD"
"z21157"	["d1","d8"]	"MD"
"z21158"	["d1","d8"]	"MD"
"z21160"	"d1"	"MD"
"z21161"	["d1","d7"]	"MD"
"z21162"	["d1","d2"]	"MD"
"z21163"	["d2","d7"]	"MD"
"z21201"	["d3","d7"]	"MD"
"z21202"	["d3","d7"]	"MD"
"z21203"	NA	"MD"
"z21204"	["d2","d3"]	"MD"
"z21205"	["d3","d7"]	"MD"
"z21206"	["d2","d3"]	"MD"
"z21207"	"d7"	"MD"
"z21208"	["d2","d3","d7"]	"MD"
"z21209"	["d3","d7"]	"MD"
"z21210"	["d3","d7"]	"MD"
"z21211"	["d3","d7"]	"MD"
"z21212"	["d2","d3","d7"]	"MD"
"z21213"	["d2","d3","d7"]	"MD"
"z21214"	["d2","d3","d7"]	"MD"
"z21215"	["d3","d7"]	"MD"
"z21216"	"d7"	"MD"
"z21217"	"d7"	"MD"
"z21218"	["d3","d7"]	"MD"
"z21219"	"d2"	"MD"
"z21220"	"d2"	"MD"
"z21221"	"d2"	"MD"
"z21222"	"d2"	"MD"
"z21223"	["d3","d7"]	"MD"
"z21224"	["d2","d3","d7"]	"MD"
"z21225"	["d2","d3"]	"MD"
"z21226"	["d2","d3"]	"MD"
"z21227"	["d2","d3","d7"]	"MD"
"z21228"	"d7"	"MD"
"z21229"	["d3","d7"]	"MD"
"z21230"	["d2","d3","d7"]	"MD"
"z21231"	["d2","d3","d7"]	"MD"
"z21233"	NA	"MD"
"z21234"	["d1","d2","d3"]	"MD"
"z21235"	NA	"MD"
"z21236"	["d1","d2","d3"]	"MD"
"z21237"	["d2","d3"]	"MD"
"z21239"	["d2","d3","d7"]	"MD"
"z21240"	["d2","d3"]	"MD"
"z21241"	NA	"MD"
"z21244"	["d2","d7"]	"MD"
"z21250"	"d7"	"MD"
"z21251"	"d7"	"MD"
"z21252"	["d2","d3"]	"MD"
"z21260"	NA	"MD"
"z21261"	NA	"MD"
"z21263"	NA	"MD"
"z21264"	NA	"MD"
"z21265"	NA	"MD"
"z21268"	NA	"MD"
"z21270"	NA	"MD"
"z21273"	NA	"MD"
"z21274"	NA	"MD"
"z21275"	NA	"MD"
"z21278"	NA	"MD"
"z21279"	NA	"MD"
"z21280"	NA	"MD"
"z21281"	NA	"MD"
"z21282"	NA	"MD"
"z21283"	NA	"MD"
"z21284"	NA	"MD"
"z21285"	NA	"MD"
"z21286"	["d1","d2"]	"MD"
"z21287"	NA	"MD"
"z21288"	NA	"MD"
"z21289"	NA	"MD"
"z21290"	NA	"MD"
"z21297"	NA	"MD"
"z21298"	NA	"MD"
"z21401"	["d3","d4"]	"MD"
"z21402"	"d3"	"MD"
"z21403"	"d3"	"MD"
"z21404"	NA	"MD"
"z21405"	"d4"	"MD"
"z21409"	["d3","d4"]	"MD"
"z21411"	NA	"MD"
"z21412"	NA	"MD"
"z21501"	NA	"MD"
"z21502"	"d6"	"MD"
"z21503"	NA	"MD"
"z21504"	NA	"MD"
"z21505"	NA	"MD"
"z21520"	"d6"	"MD"
"z21521"	"d6"	"MD"
"z21522"	"d6"	"MD"
"z21523"	"d6"	"MD"
"z21524"	"d6"	"MD"
"z21528"	NA	"MD"
"z21529"	"d6"	"MD"
"z21530"	"d6"	"MD"
"z21531"	"d6"	"MD"
"z21532"	"d6"	"MD"
"z21536"	"d6"	"MD"
"z21538"	"d6"	"MD"
"z21539"	"d6"	"MD"
"z21540"	"d6"	"MD"
"z21541"	"d6"	"MD"
"z21542"	"d6"	"MD"
"z21543"	"d6"	"MD"
"z21545"	"d6"	"MD"
"z21550"	"d6"	"MD"
"z21555"	"d6"	"MD"
"z21556"	NA	"MD"
"z21557"	"d6"	"MD"
"z21560"	NA	"MD"
"z21561"	"d6"	"MD"
"z21562"	"d6"	"MD"
"z21601"	"d1"	"MD"
"z21606"	NA	"MD"
"z21607"	"d1"	"MD"
"z21609"	NA	"MD"
"z21610"	"d1"	"MD"
"z21612"	"d1"	"MD"
"z21613"	"d1"	"MD"
"z21617"	"d1"	"MD"
"z21619"	"d1"	"MD"
"z21620"	"d1"	"MD"
"z21622"	"d1"	"MD"
"z21623"	"d1"	"MD"
"z21624"	"d1"	"MD"
"z21625"	"d1"	"MD"
"z21626"	"d1"	"MD"
"z21627"	"d1"	"MD"
"z21628"	"d1"	"MD"
"z21629"	"d1"	"MD"
"z21631"	"d1"	"MD"
"z21632"	"d1"	"MD"
"z21634"	"d1"	"MD"
"z21635"	"d1"	"MD"
"z21636"	"d1"	"MD"
"z21638"	"d1"	"MD"
"z21639"	"d1"	"MD"
"z21640"	"d1"	"MD"
"z21641"	"d1"	"MD"
"z21643"	"d1"	"MD"
"z21644"	"d1"	"MD"
"z21645"	"d1"	"MD"
"z21647"	"d1"	"MD"
"z21648"	"d1"	"MD"
"z21649"	"d1"	"MD"
"z21650"	"d1"	"MD"
"z21651"	"d1"	"MD"
"z21652"	"d1"	"MD"
"z21653"	"d1"	"MD"
"z21654"	"d1"	"MD"
"z21655"	"d1"	"MD"
"z21656"	NA	"MD"
"z21657"	"d1"	"MD"
"z21658"	"d1"	"MD"
