"zip","state","state_num","district"
"z50668","IA",19,"1"
"z50669","IA",19,"1"
"z50670","IA",19,"1"
"z50671","IA",19,"1"
"z50672","IA",19,"4"
"z50673","IA",19,"4"
"z50674","IA",19,"1"
"z50675","IA",19,"1"
"z50676","IA",19,"1"
"z50677","IA",19,"1"
"z50680","IA",19,"4"
"z50681","IA",19,"1"
"z50682","IA",19,"1"
"z50701","IA",19,"1"
"z50702","IA",19,"1"
"z50703","IA",19,"1"
"z50704","IA",NA,NA
"z50706","IA",NA,NA
"z50707","IA",19,"1"
"z50801","IA",19,"3"
"z50830","IA",19,"3"
"z50831","IA",NA,NA
"z50833","IA",19,"3"
"z50835","IA",19,"3"
"z50836","IA",19,"3"
"z50837","IA",19,"3"
"z50839","IA",19,"3"
"z50840","IA",19,"3"
"z50841","IA",19,"3"
"z50842","IA",19,"3"
"z50843","IA",19,"3"
"z50845","IA",19,"3"
"z50846","IA",19,"3"
"z50847","IA",19,"3"
"z50848","IA",19,"3"
"z50849","IA",19,"3"
"z50851","IA",19,"3"
"z50853","IA",19,"3"
"z50854","IA",19,"3"
"z50857","IA",19,"3"
"z50858","IA",19,"3"
"z50859","IA",19,"3"
"z50860","IA",19,"3"
"z50861","IA",19,"3"
"z50862","IA",19,"3"
"z50863","IA",19,"3"
"z50864","IA",19,"3"
"z50936","IA",NA,NA
"z50940","IA",NA,NA
"z50947","IA",NA,NA
"z50950","IA",NA,NA
"z50980","IA",NA,NA
"z50981","IA",NA,NA
"z50982","IA",NA,NA
"z50983","IA",NA,NA
"z51001","IA",19,"4"
"z51002","IA",19,"4"
"z51003","IA",19,"4"
"z51004","IA",19,"4"
"z51005","IA",19,"4"
"z51006","IA",19,"4"
"z51007","IA",19,"4"
"z51008","IA",19,"4"
"z51009","IA",19,"4"
"z51010","IA",19,"4"
"z51011","IA",19,"4"
"z51012","IA",19,"4"
"z51014","IA",19,"4"
"z51015","IA",NA,NA
"z51016","IA",19,"4"
"z51018","IA",19,"4"
"z51019","IA",19,"4"
"z51020","IA",19,"4"
"z51022","IA",19,"4"
"z51023","IA",19,"4"
"z51024","IA",19,"4"
"z51025","IA",19,"4"
"z51026","IA",19,"4"
"z51027","IA",19,"4"
"z51028","IA",19,"4"
"z51029","IA",19,"4"
"z51030","IA",19,"4"
"z51031","IA",19,"4"
"z51033","IA",19,"4"
"z51034","IA",19,"4"
"z51035","IA",19,"4"
"z51036","IA",19,"4"
"z51037","IA",19,"4"
"z51038","IA",19,"4"
"z51039","IA",19,"4"
"z51040","IA",19,"4"
"z51041","IA",19,"4"
"z51044","IA",19,"4"
"z51045","IA",NA,NA
"z51046","IA",19,"4"
"z51047","IA",19,"4"
"z51048","IA",19,"4"
"z51049","IA",19,"4"
"z51050","IA",19,"4"
"z51051","IA",19,"4"
"z51052","IA",19,"4"
"z51053","IA",19,"4"
"z51054","IA",19,"4"
"z51055","IA",19,"4"
"z51056","IA",19,"4"
"z51058","IA",19,"4"
"z51060","IA",19,"4"
"z51061","IA",19,"4"
"z51062","IA",19,"4"
"z51063","IA",19,"4"
"z51101","IA",19,"4"
"z51102","IA",NA,NA
"z51103","IA",19,"4"
"z51104","IA",19,"4"
"z51105","IA",19,"4"
"z51106","IA",19,"4"
"z51108","IA",19,"4"
"z51109","IA",19,"4"
"z51111","IA",19,"4"
"z51201","IA",19,"4"
"z51230","IA",19,"4"
"z51231","IA",19,"4"
"z51232","IA",19,"4"
"z51234","IA",19,"4"
"z51235","IA",19,"4"
"z51237","IA",19,"4"
"z51238","IA",19,"4"
"z51239","IA",19,"4"
"z51240","IA",19,"4"
"z51241","IA",19,"4"
"z51242","IA",19,"4"
"z51243","IA",19,"4"
"z51244","IA",19,"4"
"z51245","IA",19,"4"
"z51246","IA",19,"4"
"z51247","IA",19,"4"
"z51248","IA",19,"4"
"z51249","IA",19,"4"
"z51250","IA",19,"4"
"z51301","IA",19,"4"
"z51331","IA",19,"4"
"z51333","IA",19,"4"
"z51334","IA",19,"4"
"z51338","IA",19,"4"
"z51340","IA",NA,NA
"z51341","IA",19,"4"
"z51342","IA",19,"4"
"z51343","IA",19,"4"
"z51344","IA",NA,NA
"z51345","IA",19,"4"
"z51346","IA",19,"4"
"z51347","IA",19,"4"
"z51350","IA",19,"4"
"z51351","IA",19,"4"
"z51354","IA",19,"4"
"z51355","IA",19,"4"
"z51357","IA",19,"4"
"z51358","IA",19,"4"
"z51360","IA",19,"4"
"z51363","IA",19,"4"
"z51364","IA",19,"4"
"z51365","IA",19,"4"
"z51366","IA",19,"4"
"z51401","IA",19,"4"
"z51430","IA",19,"4"
"z51431","IA",19,"4"
"z51432","IA",NA,NA
"z51433","IA",19,"4"
"z51436","IA",19,"4"
"z51439","IA",19,"4"
"z51440","IA",19,"4"
"z51441","IA",19,"4"
"z51442","IA",19,"4"
"z51443","IA",19,"4"
"z51444","IA",19,"4"
"z51445","IA",19,"4"
"z51446","IA",19,"4"
"z51447","IA",19,"4"
"z51448","IA",19,"4"
"z51449","IA",19,"4"
"z51450","IA",19,"4"
"z51451","IA",19,"4"
"z51452","IA",NA,NA
"z51453","IA",19,"4"
"z51454","IA",19,"4"
"z51455","IA",19,"4"
"z51458","IA",19,"4"
"z51459","IA",19,"4"
"z51460","IA",NA,NA
"z51461","IA",19,"4"
"z51462","IA",19,"4"
"z51463","IA",19,"4"
"z51465","IA",19,"4"
"z51466","IA",19,"4"
"z51467","IA",19,"4"
"z51501","IA",19,"3"
"z51502","IA",NA,NA
"z51503","IA",19,"3"
"z51510","IA",19,"3"
"z51520","IA",19,"4"
"z51521","IA",19,"3"
"z51523","IA",19,"4"
"z51525","IA",19,"3"
"z51526","IA",19,"3"
"z51527","IA",19,"4"
"z51528","IA",19,"4"
"z51529","IA",19,"4"
"z51530","IA",19,"4"
"z51531","IA",19,"4"
"z51532","IA",19,"3"
"z51533","IA",19,"3"
"z51534","IA",19,"3"
"z51535","IA",19,"3"
"z51536","IA",19,"3"
"z51537","IA",19,"4"
"z51540","IA",19,"3"
"z51541","IA",19,"3"
"z51542","IA",19,"3"
"z51543","IA",19,"4"
"z51544","IA",19,"3"
"z51545","IA",19,"4"
"z51546","IA",19,"4"
"z51548","IA",19,"3"
"z51549","IA",19,"3"
"z51550","IA",19,"4"
"z51551","IA",19,"3"
"z51552","IA",19,"3"
"z51553","IA",19,"3"
"z51554","IA",19,"3"
"z51555","IA",19,"3"
"z51556","IA",19,"4"
"z51557","IA",19,"4"
"z51558","IA",19,"4"
"z51559","IA",19,"3"
"z51560","IA",19,"3"
"z51561","IA",19,"3"
"z51562","IA",19,"4"
"z51563","IA",19,"4"
"z51564","IA",19,"4"
"z51565","IA",19,"4"
"z51566","IA",19,"3"
"z51570","IA",19,"3"
"z51571","IA",19,"3"
"z51572","IA",19,"4"
"z51573","IA",19,"3"
"z51575","IA",19,"3"
"z51576","IA",19,"3"
"z51577","IA",19,"3"
"z51578","IA",19,"4"
"z51579","IA",19,"4"
"z51591","IA",NA,NA
"z51593","IA",NA,NA
"z51601","IA",19,"3"
"z51602","IA",NA,NA
"z51603","IA",NA,NA
"z51630","IA",19,"3"
"z51631","IA",19,"3"
"z51632","IA",19,"3"
"z51636","IA",19,"3"
"z51637","IA",19,"3"
"z51638","IA",19,"3"
"z51639","IA",19,"3"
"z51640","IA",19,"3"
"z51645","IA",19,"3"
"z51646","IA",19,"3"
"z51647","IA",19,"3"
"z51648","IA",19,"3"
"z51649","IA",19,"3"
"z51650","IA",19,"3"
"z51651","IA",NA,NA
"z51652","IA",19,"3"
"z51653","IA",19,"3"
"z51654","IA",19,"3"
"z51656","IA",19,"3"
"z52001","IA",19,"1"
"z52002","IA",19,"1"
"z52003","IA",19,"1"
"z52004","IA",NA,NA
"z52030","IA",19,"1"
"z52031","IA",19,"1"
"z52032","IA",19,"1"
"z52033","IA",19,"1"
"z52035","IA",19,"1"
"z52036","IA",NA,NA
"z52037","IA",19,"1"
"z52038","IA",19,"1"
"z52039","IA",19,"1"
"z52040","IA",19,"1"
"z52041","IA",19,"1"
"z52042","IA",19,"1"
"z52043","IA",19,"1"
"z52044","IA",19,"1"
"z52045","IA",19,"1"
"z52046","IA",19,"1"
"z52047","IA",19,"1"
"z52048","IA",19,"1"
"z52049","IA",19,"1"
"z52050","IA",19,"1"
"z52052","IA",19,"1"
"z52053","IA",19,"1"
"z52054","IA",19,"1"
"z52056","IA",NA,NA
"z52057","IA",19,"1"
"z52060","IA",19,"1"
"z52064","IA",19,"1"
"z52065","IA",19,"1"
"z52066","IA",19,"1"
"z52068","IA",19,"1"
"z52069","IA",19,"1"
"z52070","IA",19,"1"
"z52071","IA",NA,NA
"z52072","IA",19,"1"
"z52073","IA",19,"1"
"z52074","IA",19,"1"
"z52075","IA",NA,NA
"z52076","IA",19,"1"
"z52077","IA",19,"1"
"z52078","IA",19,"1"
"z52079","IA",19,"1"
"z52099","IA",NA,NA
"z52101","IA",19,"1"
"z52132","IA",19,"1"
"z52133","IA",19,"1"
"z52134","IA",19,"1"
"z52135","IA",19,"1"
"z52136","IA",19,"1"
"z52140","IA",19,"1"
"z52141","IA",19,"1"
"z52142","IA",19,"1"
"z52144","IA",19,"1"
"z52146","IA",19,"1"
"z52147","IA",19,"1"
"z52149","IA",NA,NA
"z52151","IA",19,"1"
"z52154","IA",19,"1"
"z52155","IA",19,"1"
"z52156","IA",19,"1"
"z52157","IA",19,"1"
"z52158","IA",19,"1"
"z52159","IA",19,"1"
"z52160","IA",19,"1"
"z52161","IA",19,"1"
"z52162","IA",19,"1"
"z52163","IA",19,"1"
"z52164","IA",19,"1"
"z52165","IA",19,"1"
"z52166","IA",19,"1"
"z52168","IA",19,"1"
"z52169","IA",19,"1"
"z52170","IA",19,"1"
"z52171","IA",19,"1"
"z52172","IA",19,"1"
"z52175","IA",19,"1"
"z52201","IA",19,"2"
"z52202","IA",19,"1"
"z52203","IA",19,"1"
"z52204","IA",NA,NA
"z52205","IA",19,"1"
"z52206","IA",19,"1"
"z52207","IA",19,"1"
"z52208","IA",19,"1"
"z52209","IA",19,"1"
"z52210","IA",19,"1"
"z52211","IA",19,"1"
"z52212","IA",19,"1"
"z52213","IA",19,"1"
"z52214","IA",19,"1"
"z52215","IA",19,"1"
"z52216","IA",19,"1"
"z52217","IA",19,"1"
"z52218","IA",19,"1"
"z52219","IA",19,"1"
"z52220","IA",19,"1"
"z52221","IA",19,"1"
"z52222","IA",19,"1"
"z52223","IA",19,"1"
"z52224","IA",19,"1"
"z52225","IA",19,"1"
"z52227","IA",19,"1"
"z52228","IA",19,"1"
"z52229","IA",19,"1"
"z52231","IA",19,"2"
"z52232","IA",19,"1"
"z52233","IA",19,"1"
"z52235","IA",19,"2"
"z52236","IA",19,"1"
"z52237","IA",19,"1"
"z52240","IA",19,"2"
"z52241","IA",19,"2"
"z52242","IA",19,"2"
"z52243","IA",NA,NA
"z52244","IA",NA,NA
"z52245","IA",19,"2"
"z52246","IA",19,"2"
"z52247","IA",19,"2"
"z52248","IA",19,"2"
"z52249","IA",19,"1"
"z52251","IA",19,"1"
"z52252","IA",NA,NA
"z52253","IA",19,"1"
"z52254","IA",19,"2"
"z52255","IA",19,"2"
"z52257","IA",19,"1"
"z52301","IA",19,"1"
"z52302","IA",19,"1"
"z52305","IA",19,"1"
"z52306","IA",19,"1"
"z52307","IA",19,"1"
"z52308","IA",19,"1"
"z52309","IA",19,"1"
"z52310","IA",19,"1"
"z52312","IA",19,"1"
"z52313","IA",19,"1"
"z52314","IA",19,"1"
"z52315","IA",19,"1"
"z52316","IA",19,"1"
"z52317","IA",19,"2"
"z52318","IA",19,"1"
"z52319","IA",NA,NA
"z52320","IA",19,"1"
"z52321","IA",19,"1"
"z52322","IA",19,"2"
"z52323","IA",19,"1"
"z52324","IA",19,"1"
"z52325","IA",19,"1"
"z52326","IA",19,"1"
"z52327","IA",19,"2"
"z52328","IA",19,"1"
"z52329","IA",19,"1"
"z52330","IA",19,"1"
"z52332","IA",19,"1"
"z52333","IA",19,"2"
"z52334","IA",19,"1"
"z52335","IA",19,"2"
"z52336","IA",19,"1"
"z52337","IA",19,"2"
"z52338","IA",19,"1"
"z52339","IA",19,"1"
"z52340","IA",19,"2"
"z52341","IA",19,"1"
"z52342","IA",19,"1"
"z52344","IA",NA,NA
"z52345","IA",19,"1"
"z52346","IA",19,"1"
"z52347","IA",19,"1"
"z52348","IA",19,"1"
"z52349","IA",19,"1"
"z52350","IA",NA,NA
"z52351","IA",19,"1"
"z52352","IA",19,"1"
"z52353","IA",19,"2"
"z52354","IA",19,"1"
"z52355","IA",19,"1"
"z52356","IA",19,"1"
"z52358","IA",19,"2"
"z52359","IA",19,"2"
"z52361","IA",19,"1"
"z52362","IA",19,"1"
"z52401","IA",19,"1"
"z52402","IA",19,"1"
"z52403","IA",19,"1"
"z52404","IA",19,"1"
"z52405","IA",19,"1"
"z52406","IA",NA,NA
"z52407","IA",NA,NA
"z52408","IA",NA,NA
"z52409","IA",NA,NA
"z52410","IA",NA,NA
"z52411","IA",19,"1"
"z52497","IA",NA,NA
"z52498","IA",NA,NA
"z52499","IA",NA,NA
"z52501","IA",19,"2"
"z52530","IA",19,"2"
"z52531","IA",19,"2"
"z52533","IA",19,"2"
"z52534","IA",19,"2"
"z52535","IA",19,"2"
"z52536","IA",19,"2"
"z52537","IA",19,"2"
"z52538","IA",NA,NA
"z52540","IA",19,"2"
"z52542","IA",19,"2"
"z52543","IA",19,"2"
"z52544","IA",19,"2"
"z52548","IA",19,"2"
"z52549","IA",19,"2"
"z52550","IA",19,"2"
"z52551","IA",19,"2"
"z52552","IA",19,"2"
"z52553","IA",19,"2"
"z52554","IA",19,"2"
"z52555","IA",19,"2"
"z52556","IA",19,"2"
"z52557","IA",19,"2"
"z52560","IA",19,"2"
"z52561","IA",19,"2"
"z52562","IA",NA,NA
"z52563","IA",19,"2"
"z52565","IA",19,"2"
"z52566","IA",19,"2"
"z52567","IA",19,"2"
"z52568","IA",NA,NA
"z52569","IA",19,"2"
"z52570","IA",19,"2"
"z52571","IA",19,"2"
"z52572","IA",19,"2"
"z52573","IA",19,"2"
"z52574","IA",19,"2"
"z52576","IA",19,"2"
"z52577","IA",19,"2"
"z52580","IA",19,"2"
"z52581","IA",19,"2"
"z52583","IA",19,"2"
"z52584","IA",19,"2"
"z52585","IA",19,"2"
"z52586","IA",19,"2"
"z52588","IA",19,"2"
"z52590","IA",19,"2"
"z52591","IA",19,"2"
"z52593","IA",19,"2"
"z52594","IA",19,"2"
"z52595","IA",19,"2"
"z52601","IA",19,"2"
"z52619","IA",19,"2"
"z52620","IA",19,"2"
"z52621","IA",19,"2"
"z52623","IA",19,"2"
"z52624","IA",19,"2"
"z52625","IA",19,"2"
"z52626","IA",19,"2"
"z52627","IA",19,"2"
"z52630","IA",19,"2"
"z52631","IA",NA,NA
"z52632","IA",19,"2"
"z52635","IA",19,"2"
"z52637","IA",19,"2"
"z52638","IA",19,"2"
"z52639","IA",19,"2"
"z52640","IA",19,"2"
"z52641","IA",19,"2"
"z52642","IA",NA,NA
"z52644","IA",19,"2"
"z52645","IA",19,"2"
"z52646","IA",19,"2"
"z52647","IA",19,"2"
"z52648","IA",NA,NA
"z52649","IA",19,"2"
"z52650","IA",19,"2"
"z52651","IA",19,"2"
"z52652","IA",NA,NA
"z52653","IA",19,"2"
"z52654","IA",19,"2"
"z52655","IA",19,"2"
"z52656","IA",19,"2"
"z52657","IA",19,"2"
"z52658","IA",19,"2"
"z52659","IA",19,"2"
"z52660","IA",19,"2"
"z52701","IA",19,"2"
"z52720","IA",19,"2"
"z52721","IA",19,"2"
"z52722","IA",19,"2"
"z52726","IA",19,"2"
"z52727","IA",19,"2"
"z52728","IA",19,"2"
"z52729","IA",19,"2"
"z52730","IA",19,"2"
"z52731","IA",19,"1"
"z52732","IA",19,"2"
"z52733","IA",NA,NA
"z52734","IA",NA,NA
"z52736","IA",NA,NA
"z52737","IA",19,"2"
"z52738","IA",19,"2"
"z52739","IA",19,"2"
"z52742","IA",19,"2"
"z52745","IA",19,"2"
"z52746","IA",19,"2"
"z52747","IA",19,"2"
"z52748","IA",19,"2"
"z52749","IA",19,"2"
"z52750","IA",19,"2"
"z52751","IA",19,"2"
"z52752","IA",19,"2"
"z52753","IA",19,"2"
"z52754","IA",19,"2"
"z52755","IA",19,"2"
"z52756","IA",19,"2"
"z52757","IA",19,"2"
"z52758","IA",19,"2"
"z52759","IA",NA,NA
"z52760","IA",19,"2"
"z52761","IA",19,"2"
"z52765","IA",19,"2"
"z52766","IA",19,"2"
"z52767","IA",19,"2"
"z52768","IA",19,"2"
"z52769","IA",19,"2"
"z52771","IA",NA,NA
"z52772","IA",19,"2"
"z52773","IA",19,"2"
"z52774","IA",19,"2"
"z52776","IA",19,"2"
"z52777","IA",19,"2"
"z52778","IA",19,"2"
"z52801","IA",19,"2"
"z52802","IA",19,"2"
"z52803","IA",19,"2"
"z52804","IA",19,"2"
"z52805","IA",NA,NA
"z52806","IA",19,"2"
"z52807","IA",19,"2"
"z52808","IA",NA,NA
"z52809","IA",NA,NA
"z53001","WI",55,"6"
"z53002","WI",55,"5"
"z53003","WI",55,"5"
"z53004","WI",55,"6"
"z53005","WI",55,"5"
"z53006","WI",55,"6"
"z53007","WI",55,"4"
"z53008","WI",NA,NA
"z53010","WI",55,"5"
"z53011","WI",55,"6"
"z53012","WI",55,"5"
"z53013","WI",55,"6"
"z53014","WI",55,"6"
"z53015","WI",55,"6"
"z53016","WI",55,"5"
"z53017","WI",55,"5"
"z53018","WI",55,"1"
"z53019","WI",55,"6"
"z53020","WI",55,"6"
"z53021","WI",55,"5"
"z53022","WI",55,"5"
"z53023","WI",55,"6"
"z53024","WI",55,"6"
"z53026","WI",NA,NA
"z53027","WI",55,"5"
"z53029","WI",55,"5"
"z53031","WI",55,"6"
"z53032","WI",55,"5"
"z53033","WI",55,"5"
"z53034","WI",55,"5"
"z53035","WI",55,"5"
"z53036","WI",55,"5"
"z53037","WI",55,"5"
"z53038","WI",55,"5"
"z53039","WI",55,"5"
"z53040","WI",55,"5"
"z53042","WI",55,"6"
"z53044","WI",55,"6"
"z53045","WI",55,"5"
"z53046","WI",55,"5"
"z53047","WI",55,"5"
"z53048","WI",55,"5"
"z53049","WI",55,"6"
"z53050","WI",55,"5"
"z53051","WI",55,"4"
"z53052","WI",NA,NA
"z53056","WI",NA,NA
"z53057","WI",55,"6"
"z53058","WI",55,"5"
"z53059","WI",55,"5"
"z53060","WI",NA,NA
"z53061","WI",55,"6"
"z53062","WI",NA,NA
"z53063","WI",55,"6"
"z53064","WI",NA,NA
"z53065","WI",55,"6"
"z53066","WI",55,"1"
"z53069","WI",55,"5"
"z53070","WI",55,"6"
"z53072","WI",55,"5"
"z53073","WI",55,"6"
"z53074","WI",55,"6"
"z53075","WI",55,"6"
"z53076","WI",55,"5"
"z53078","WI",55,"5"
"z53079","WI",55,"6"
"z53080","WI",55,"6"
"z53081","WI",55,"6"
"z53082","WI",NA,NA
"z53083","WI",55,"6"
"z53085","WI",55,"6"
"z53086","WI",55,"5"
"z53088","WI",55,"8"
"z53089","WI",55,"5"
"z53090","WI",55,"5"
"z53091","WI",55,"5"
"z53092","WI",55,"6"
"z53093","WI",55,"6"
"z53094","WI",55,"5"
"z53095","WI",55,"5"
"z53097","WI",55,"6"
"z53098","WI",55,"5"
"z53099","WI",NA,NA
"z53101","WI",NA,NA
"z53102","WI",NA,NA
"z53103","WI",55,"1"
"z53104","WI",55,"1"
"z53105","WI",55,"1"
"z53108","WI",55,"1"
"z53109","WI",NA,NA
"z53110","WI",55,"4"
"z53114","WI",55,"1"
"z53115","WI",55,"1"
"z53118","WI",55,"1"
"z53119","WI",55,"1"
"z53120","WI",55,"1"
"z53121","WI",55,"1"
"z53122","WI",55,"5"
"z53125","WI",55,"1"
"z53126","WI",55,"1"
"z53127","WI",NA,NA
"z53128","WI",55,"1"
"z53129","WI",55,"1"
"z53130","WI",55,"1"
"z53132","WI",55,"1"
"z53137","WI",55,"5"
"z53138","WI",NA,NA
"z53139","WI",55,"1"
"z53140","WI",55,"1"
"z53141","WI",NA,NA
"z53142","WI",55,"1"
"z53143","WI",55,"1"
"z53144","WI",55,"1"
"z53146","WI",55,"1"
"z53147","WI",55,"1"
"z53148","WI",NA,NA
"z53149","WI",55,"1"
"z53150","WI",55,"1"
"z53151","WI",55,"1"
"z53152","WI",NA,NA
"z53153","WI",55,"1"
"z53154","WI",55,"1"
"z53156","WI",55,"5"
"z53157","WI",NA,NA
"z53158","WI",55,"1"
"z53159","WI",NA,NA
"z53167","WI",55,"1"
"z53168","WI",55,"1"
"z53170","WI",55,"1"
"z53171","WI",NA,NA
"z53172","WI",55,"4"
"z53176","WI",NA,NA
"z53177","WI",55,"1"
"z53178","WI",55,"5"
"z53179","WI",55,"1"
"z53181","WI",55,"1"
"z53182","WI",55,"1"
"z53183","WI",55,"1"
"z53184","WI",55,"1"
"z53185","WI",55,"1"
"z53186","WI",55,"5"
"z53187","WI",NA,NA
"z53188","WI",55,"1"
"z53189","WI",55,"1"
"z53190","WI",55,"1"
"z53191","WI",55,"1"
"z53192","WI",55,"1"
"z53194","WI",NA,NA
"z53195","WI",55,"1"
"z53199","WI",NA,NA
"z53201","WI",NA,NA
"z53202","WI",55,"4"
"z53203","WI",55,"4"
"z53204","WI",55,"4"
"z53205","WI",55,"4"
"z53206","WI",55,"4"
"z53207","WI",55,"4"
"z53208","WI",55,"4"
"z53209","WI",55,"4"
"z53210","WI",55,"4"
"z53211","WI",55,"4"
"z53212","WI",55,"4"
"z53213","WI",55,"4"
"z53214","WI",55,"4"
"z53215","WI",55,"4"
"z53216","WI",55,"4"
"z53217","WI",55,"4"
"z53218","WI",55,"4"
"z53219","WI",55,"4"
"z53220","WI",55,"1"
"z53221","WI",55,"1"
"z53222","WI",55,"4"
"z53223","WI",55,"4"
"z53224","WI",55,"4"
"z53225","WI",55,"4"
"z53226","WI",55,"4"
"z53227","WI",55,"4"
"z53228","WI",55,"4"
"z53233","WI",55,"4"
"z53234","WI",NA,NA
"z53235","WI",55,"4"
"z53237","WI",NA,NA
"z53244","WI",NA,NA
"z53259","WI",NA,NA
"z53263","WI",NA,NA
"z53267","WI",NA,NA
"z53268","WI",NA,NA
"z53274","WI",NA,NA
"z53278","WI",NA,NA
"z53288","WI",NA,NA
"z53290","WI",NA,NA
"z53293","WI",NA,NA
"z53295","WI",55,"4"
"z53401","WI",NA,NA
"z53402","WI",55,"1"
"z53403","WI",55,"1"
"z53404","WI",55,"1"
"z53405","WI",55,"1"
"z53406","WI",55,"1"
"z53407","WI",NA,NA
"z53408","WI",NA,NA
"z53501","WI",55,"2"
"z53502","WI",55,"2"
"z53503","WI",55,"2"
"z53504","WI",55,"2"
"z53505","WI",55,"1"
"z53506","WI",55,"2"
"z53507","WI",55,"2"
"z53508","WI",55,"2"
"z53510","WI",55,"2"
"z53511","WI",55,"1"
"z53512","WI",NA,NA
"z53515","WI",55,"2"
"z53516","WI",55,"2"
"z53517","WI",55,"2"
"z53518","WI",55,"3"
"z53520","WI",55,"2"
"z53521","WI",55,"2"
"z53522","WI",55,"2"
"z53523","WI",55,"2"
"z53525","WI",55,"1"
"z53526","WI",55,"2"
"z53527","WI",55,"2"
"z53528","WI",55,"2"
"z53529","WI",55,"2"
"z53530","WI",55,"2"
"z53531","WI",55,"2"
"z53532","WI",55,"2"
"z53533","WI",55,"2"
"z53534","WI",55,"2"
"z53535","WI",NA,NA
"z53536","WI",55,"2"
"z53537","WI",55,"2"
"z53538","WI",55,"1"
"z53540","WI",55,"2"
"z53541","WI",55,"2"
"z53542","WI",NA,NA
"z53543","WI",55,"2"
"z53544","WI",55,"2"
"z53545","WI",55,"1"
"z53546","WI",55,"1"
"z53547","WI",NA,NA
"z53548","WI",55,"1"
"z53549","WI",55,"5"
"z53550","WI",55,"2"
"z53551","WI",55,"5"
"z53553","WI",55,"2"
"z53554","WI",55,"2"
"z53555","WI",55,"2"
"z53556","WI",55,"2"
"z53557","WI",55,"5"
"z53558","WI",55,"2"
"z53559","WI",55,"2"
"z53560","WI",55,"2"
"z53561","WI",55,"2"
"z53562","WI",55,"2"
"z53563","WI",55,"1"
"z53565","WI",55,"2"
"z53566","WI",55,"2"
"z53569","WI",55,"2"
"z53570","WI",55,"2"
"z53571","WI",55,"2"
"z53572","WI",55,"2"
"z53573","WI",55,"2"
"z53574","WI",55,"2"
"z53575","WI",55,"2"
"z53576","WI",55,"2"
"z53577","WI",55,"2"
"z53578","WI",55,"2"
"z53579","WI",55,"5"
"z53580","WI",55,"2"
"z53581","WI",55,"2"
"z53582","WI",55,"2"
"z53583","WI",55,"2"
"z53584","WI",NA,NA
"z53585","WI",55,"1"
"z53586","WI",55,"2"
"z53587","WI",55,"2"
"z53588","WI",55,"2"
"z53589","WI",55,"2"
"z53590","WI",55,"2"
"z53593","WI",55,"2"
"z53594","WI",55,"2"
"z53595","WI",NA,NA
"z53596","WI",NA,NA
"z53597","WI",55,"2"
"z53598","WI",55,"2"
"z53599","WI",55,"2"
"z53701","WI",NA,NA
"z53702","WI",55,"5"
"z53703","WI",55,"2"
"z53704","WI",55,"2"
"z53705","WI",55,"2"
"z53706","WI",55,"2"
"z53707","WI",NA,NA
"z53708","WI",NA,NA
"z53711","WI",55,"2"
"z53713","WI",55,"2"
"z53714","WI",55,"2"
"z53715","WI",55,"2"
"z53716","WI",55,"2"
"z53717","WI",55,"2"
"z53718","WI",55,"2"
"z53719","WI",55,"2"
"z53725","WI",NA,NA
"z53726","WI",55,"2"
"z53744","WI",NA,NA
"z53774","WI",NA,NA
"z53777","WI",NA,NA
"z53778","WI",NA,NA
"z53779","WI",NA,NA
"z53782","WI",NA,NA
"z53783","WI",NA,NA
"z53784","WI",NA,NA
"z53785","WI",NA,NA
"z53786","WI",NA,NA
"z53788","WI",NA,NA
"z53789","WI",NA,NA
"z53790","WI",NA,NA
"z53791","WI",NA,NA
"z53792","WI",55,"2"
"z53793","WI",NA,NA
"z53794","WI",NA,NA
"z53801","WI",55,"3"
"z53802","WI",55,"3"
"z53803","WI",55,"2"
"z53804","WI",55,"3"
"z53805","WI",55,"3"
"z53806","WI",55,"3"
"z53807","WI",55,"2"
"z53808","WI",55,"3"
"z53809","WI",55,"3"
"z53810","WI",55,"3"
"z53811","WI",55,"2"
"z53812","WI",NA,NA
"z53813","WI",55,"3"
"z53816","WI",55,"3"
"z53817","WI",55,"3"
"z53818","WI",55,"2"
"z53820","WI",55,"3"
"z53821","WI",55,"3"
"z53824","WI",NA,NA
"z53825","WI",55,"3"
"z53826","WI",55,"3"
"z53827","WI",55,"3"
"z53901","WI",55,"6"
"z53910","WI",55,"3"
"z53911","WI",55,"2"
"z53913","WI",55,"2"
"z53916","WI",55,"5"
"z53919","WI",55,"6"
"z53920","WI",55,"3"
"z53922","WI",55,"6"
"z53923","WI",55,"6"
"z53924","WI",55,"2"
"z53925","WI",55,"2"
"z53926","WI",55,"6"
"z53927","WI",NA,NA
"z53928","WI",55,"6"
"z53929","WI",55,"3"
"z53930","WI",55,"6"
"z53931","WI",55,"6"
"z53932","WI",55,"5"
"z53933","WI",55,"6"
"z53934","WI",55,"3"
"z53935","WI",55,"6"
"z53936","WI",55,"3"
"z53937","WI",55,"2"
"z53939","WI",55,"6"
"z53940","WI",NA,NA
"z53941","WI",55,"2"
"z53942","WI",NA,NA
"z53943","WI",55,"2"
"z53944","WI",55,"2"
"z53946","WI",55,"6"
"z53947","WI",55,"6"
"z53948","WI",55,"3"
"z53949","WI",55,"6"
"z53950","WI",55,"3"
"z53951","WI",55,"2"
"z53952","WI",55,"3"
"z53953","WI",55,"6"
"z53954","WI",55,"6"
"z53955","WI",55,"6"
